Date,Open,High,Low,Close,Volume,Accumulation,Advertising,Alternative Carriers,Analyst Ratings,Bar Chart,Broadcasting,Cable,Dead Cat Bounce,Diversification,Diversified REITs,Economic Bubble,Federal Reserve,Gross Domestic Product,Health Care REITs,Hotel,Industrial REITs,Interactive Media,Market Timing,Movies,ASPUS,HSN1F,ICSA,MSPUS,UNRATE,Real Estate Development,Residential REITs,Retail REITs,Return on Equity,Technical Analysis
5/15/17,81.34999847,82.22000122,81.30000305,81.51999664,3263900,-0.484949833,0.089650626,0,-0.368814192,1.626641651,-0.423815621,-0.158027981,0,-0.355166667,0,0,-0.368503119,-0.580522925,-1,-0.076345756,0,0,-0.079641613,-0.019230769,0.046673659,0.097053226,-0.145520456,0.047309619,-0.102461743,1.088888889,0,0,1.23125,0.126206897
5/16/17,81.51999664,81.69000244,80.70999908,80.97000122,4338600,0.994301994,-0.182570325,0,0,1.123931624,-0.488636364,-0.2242505,0,-0.295614035,0,-1,-0.312130178,-0.310792656,0,-0.114831349,0,0,0,0.0625,0.046531311,0.097763431,-0.1421875,0.047475563,-0.103723404,-0.184027778,0,0,-0.401136364,-1
5/17/17,80.91999817,81.61000061,80.75,81.30000305,7243700,-0.303939962,-0.246846847,0,-1,-0.157790927,-0.217391304,-0.151195499,0,-0.188888889,0,0,-0.455789056,-0.521551724,0,-0.108566253,0,0.588235294,0,0.086111111,0.046388971,0.098473063,-0.138816134,0.047641533,-0.104983389,-0.265625,0,0,5.138888889,-0.192982456
5/18/17,81.16999817,81.95999908,80.73000336,81.75,4128200,0.743589744,-0.115615616,0,-0.344537815,0.420289855,-0.15034965,-0.277306538,-1,0.511616162,0,0,-0.318509615,-0.60316563,0,-0.054865424,0,-1,0,0.408967391,0.046246639,0.099182122,-0.13540569,0.04780753,-0.1062417,-0.317094017,0,0,1.23125,0.99862069
5/19/17,81.69000244,82.68000031,81.34999847,82.19000244,6390100,3.307692308,-0.380970011,0,0,-0.17352415,-0.59622196,-0.131560233,0,0.877142857,0,0,-0.70729638,-1,-1,-0.064463019,0,-1,0,0.629166667,0.046104314,0.09989061,-0.131955485,0.047973553,-0.107498341,-0.732193732,0,0,3.0375,-0.546133333
5/20/17,81.8666687,82.72000122,81.6200002,82.29666901,5404633.333,0.033846154,0.003142678,0,0,-0.171597633,-0.435736677,-0.168192836,0,1.780952381,0,-1,-0.498076923,-0.576802508,0,-0.041847042,0,0,-1,0.086925287,0.045961998,0.100598527,-0.117803838,0.048139602,-0.108753316,0.044444444,0,0,1.414772727,0
5/21/17,82.04333496,82.76000214,81.89000193,82.40333557,4419166.667,0.868778281,0.574774775,0,0,0.426923077,-0.048237477,-0.111142023,0.333333333,3.519047619,0,-1,0.30977131,-0.503448276,0,-0.131673882,0,0,-0.245306122,-0.340517241,0.045819689,0.101305874,-0.106837607,0.048305678,-0.110006627,0.557504873,-1,0,0,0.533333333
5/22/17,82.22000122,82.80000305,82.16000366,82.51000214,3433700,0.094292804,-0.136363636,0,-1,0.311036789,-0.232167832,-0.18731484,2.134693878,0.189015152,0,-0.049497848,-0.193888303,-0.379310345,0,-0.109628467,0,2.058823529,-0.101045296,0.0625,0.045677388,0.102012651,-0.095824411,0.048471779,-0.111258278,-0.253968254,0,0,-0.114583333,0
5/23/17,82.68000031,82.98999786,82.52999878,82.58000183,2960100,-0.433198381,0.056795926,0,-1,1.269230769,0.006993007,-0.218101266,0,-0.376068376,0,0,-0.064826303,-0.282327586,0,-0.096902202,0,0,-0.058237929,0.105867347,0.045535096,0.10271886,-0.084763948,0.048637908,-0.112508273,1.39122807,-1,0,-0.203125,0.307368421
5/24/17,82.69000244,83.30000305,82.65000153,83.25,2578500,1.205128205,-0.132732733,0,0,-0.169230769,-0.386363636,-0.176160338,2.2,3.424242424,-1,-0.035014006,-0.332417582,0.082598236,0,-0.066195709,0,0,-0.080660836,0.311170213,0.045392811,0.1034245,-0.073655914,0.048804062,-0.113756614,0.17921147,0,0,-0.615301724,-0.362272727
5/25/17,83.38999939,83.65000153,83.08000183,83.26000214,3146900,-0.224615385,-0.358108108,0,-1,0.017094017,-0.600422833,-0.090935545,0.662745098,-0.391666667,0,0,-0.47265625,-0.031724138,0,-0.011904762,0,-0.452830189,-0.01797862,0.445,0.045250533,0.104129573,-0.0625,0.048970243,-0.115003305,-0.135632184,0,-1,1.3375,1.974666667
5/26/17,83.23000336,83.33000183,82.40000153,82.66000366,3046100,0.221893491,-0.516693164,0,-1,0.328205128,-0.327521793,-0.160523021,0,-0.290277778,0,0,-0.644574176,-1,-1,0.029265873,0,-1,-1,0.52734375,0.045108264,0.10483408,-0.051295896,0.049136451,-0.116248349,-0.122666667,0,0,-0.108870968,-1
5/27/17,83.0850029,83.2025013,82.33500099,82.53000259,2750875,-0.476923077,0.054054054,0,-0.321044547,-0.405835544,0.2172949,-0.241693038,0,0,0,0,-0.302109181,-0.689655172,0,-0.031666667,0,0,0,0.207386364,0.044966003,0.10553802,-0.053030303,0.049302685,-0.117491749,-0.063601533,0,0,0.770833333,1.606666667
5/28/17,82.94000244,83.07500076,82.27000046,82.40000153,2455650,-0.292307692,-0.182570325,0,0,0.138461538,-0.243801653,-0.111478711,0,-0.328735632,0,0,-0.198717949,-0.230884558,0,-0.072400389,0,1.909090909,-0.12244898,0.0625,0.044823749,0.106241395,-0.057328286,0.049468945,-0.118733509,-0.03015873,0,0,0.638020833,1.324210526
5/29/17,82.79500198,82.94750023,82.20499992,82.27000046,2160425,0.549718574,0.530471648,0,0,2.524475524,0.5,-0.051884824,-1,1.901282051,0,-1,0.298076923,0.44470868,0,-0.04447933,0,0,0,-0.333111702,0.044681503,0.106944206,-0.061621622,0.049635231,-0.119973632,0.424242424,0,0,-1,0.082352941
5/30/17,82.65000153,82.81999969,82.13999939,82.13999939,1865200,-0.247863248,-0.013513514,0,0,0.130769231,-0.260273973,-0.173164557,0,0.108035714,0,0,-0.087412587,-0.755794234,0,-0.023262178,-1,0.529411765,-1,0.004545455,0.044539265,0.107646452,-0.065910319,0.049801544,-0.121212121,0.095810565,0,0,10.80555556,3.468571429
5/31/17,82.27999878,82.52999878,81.87000275,82.19000244,5515000,0.015873016,0.09102752,0,0,-0.424365942,-0.405915493,-0.097207447,0,-0.506872852,0,-1,-0.447154472,1.765804598,0,0.007085561,0,-0.180357143,-0.608771168,0.042071882,0.044397035,0.108348135,-0.070194384,0.049967884,-0.12244898,0.03798627,0,0,-0.6,0
6/1/17,81.95999908,82.72000122,81.76000214,82.62000275,6557200,-0.777777778,-0.145975205,0,0,-0.324424342,-0.20721831,-0.183552632,0,-0.659468439,0,0,-0.578894973,0.403061224,0,0.007663848,0,-0.863556851,0,0.278012685,0.044254813,0.100070763,-0.074473826,0.05013425,-0.1218516,-0.008250356,0,0,-0.3875,1.033490319
6/2/17,82.95999908,83.65000153,82.95999908,83.47000122,3999500,-0.586956522,-0.225500345,0,0,-0.698611111,-0.143661972,-0.068085106,0,-0.232063492,0,0,-0.644599303,-1,0,0.068965517,0,-1,0,0.421262458,0.044112599,0.091859509,-0.078748652,0.050300642,-0.121253406,-0.758851675,0,0,0.390243902,1.250866251
6/3/17,83.0600001,83.5600001,82.88333384,83.35000102,4306300,1.03125,0.089914227,0,0,-0.556673729,-0.369215292,-0.056741573,0,-0.477851606,0,0,-0.432926829,-0.080882353,0,0.068692543,0,0,0,0.047950132,0.043970392,0.083713584,-0.082479784,0.05046706,-0.120654397,0.143003851,0,0,-0.2,0.6996337
6/4/17,83.16000112,83.46999868,82.8066686,83.23000081,4613100,0.285714286,0.808752487,0,-1,1.980769231,0.070422535,-0.035057471,0.052631579,0.182427901,0,0,-0.141039236,0.970108696,0,-0.012862138,0,0,0,-0.308798849,0.043828193,0.075632211,-0.089640365,0.050633505,-0.12005457,0.250834403,0,0,3.043478261,0
6/5/17,83.26000214,83.37999725,82.73000336,83.11000061,4919900,-0.563218391,0.073226545,0,0.736170213,0.074707031,-0.186756905,-0.124,0,-0.230046948,0,0,-0.533189256,1.191091954,0,0.04494382,0,-0.228571429,0,0.027325581,0.043686003,0.067614626,-0.096739711,0.050799977,-0.119453925,0.248297214,0,-1,3.789473684,0.642094017
6/6/17,83.16000366,83.18000031,82.58999634,82.70999908,4358300,1.222222222,0.025565869,0,0.151020408,0.083686441,-0.197183099,-0.068877551,0,-0.221371882,0,0,-0.552015928,0.699561404,0,0.032799587,-1,-0.799107143,-0.240555797,0.010484178,0.04354382,0.059660076,-0.103778606,0.050966475,-0.118852459,-0.384210526,-1,0,-0.016949153,2.903846154
6/7/17,82.69000244,83.44000244,82.62000275,83.29000092,3191200,0.527777778,-0.072141707,0,0,-0.118189103,0.084887705,-0.022321429,0,-0.000840336,0,-1,-0.463414634,0.131465517,-1,0.008780992,0,-0.61038961,0,0.023463455,0.043401644,0.051767822,-0.110757817,0.051132999,-0.118250171,-0.242105263,0,0,-0.53,1.788461538
6/8/17,83.31999969,83.31999969,82.34999847,83.08999634,2963600,0.739130435,-0.003764352,0,-0.124,0.09579918,-0.419014085,-0.139346591,0,0.319176319,0,0,-0.604395604,-0.322916667,0,0.032799587,0,0.231168831,0.56726364,0.209696492,0.043259477,0.043937134,-0.1176781,0.05129955,-0.117647059,-0.151157895,0,0,-0.393442623,0.13025641
6/9/17,83.08999634,83.94999695,82.80000305,83.66999817,4950400,0,-0.373142543,0,-1,-0.6125,-0.227288732,-0.12994186,0,-0.649181548,0,0.129640901,-0.820158684,0.545698925,0,0.021590909,0,0,-0.113061224,0.306686047,0.043117318,0.036167295,-0.1245402,0.051466127,-0.117043121,-0.228325359,0,0,3.761904762,-0.496646943
6/10/17,83.25999705,84.11333211,83.02333577,83.91999817,4650100,1.375,0.430968726,0,0,-0.434895833,-0.547708788,-0.119705882,0,-0.674603175,0,-1,-0.319512195,0.041666667,0,0.056818182,0,0,0,-0.027836505,0.042975166,0.028457598,-0.125588697,0.051632731,-0.116438356,0.350877193,0,0,0,1.28034188
6/11/17,83.42999776,84.27666728,83.2466685,84.16999817,4349800,1.15625,0.588932806,0,-0.027586207,2.003125,-0.180101888,0.058950617,0,-0.360426929,0,0,-0.034146341,3.528985507,0,0.069251337,0,0,-1,-0.342244066,0.042833022,0.020807348,-0.117430226,0.051799361,-0.115832762,0.203508772,0,0,2.416666667,0
6/12/17,83.59999847,84.44000244,83.47000122,84.41999817,4049500,-0.719512195,0.157748049,0,0.104,0.154537671,-0.524863467,-0.183552632,0,-0.129343629,0,0,-0.447154472,-0.011752137,0,0.069399351,0,-0.612307692,0,-0.087572674,0.042690886,0.013215859,-0.109167992,0.051966018,-0.115226337,0.398286414,0,0,-0.2875,2.346153846
6/13/17,84.37999725,84.69000244,84.02999878,84.61000061,2787500,1.259259259,0.130633313,0,0.126530612,-0.49625,-0.151953977,-0.0875,0,-0.335787923,0,0,0.254355401,-0.433210784,0,-0.001248751,0,-1,0,-0.007243614,0.042548758,0.005682458,-0.1008,0.052132701,-0.11461908,-0.161722488,0,0,3.6,1.788461538
6/14/17,85.12000275,85.30000305,84.44000244,84.73000336,5317300,0.333333333,0.234575569,0,-1,-0.118189103,-0.063380282,-0.137092391,0,0.898148148,0,-1,-0.429268293,-0.540960452,0,0.033333333,-1,-1,0,0.044737879,0.042406638,-0.001793521,-0.092324208,0.052299411,-0.114010989,-0.054100367,-1,-1,-0.7,1.652806653
6/15/17,84.37000275,85.38999939,84.30000305,85.16000366,3757200,-0.6,-0.054206663,0,0,-0.291158537,0.159624413,-0.0875,-1,0.583011583,0,-1,-0.540069686,-0.447278912,0,0.021590909,0,-0.594805195,-1,0.279651163,0.042264526,-0.00921273,-0.08373852,0.052466147,-0.113402062,-0.208864266,0,0,0.590163934,1.291060291
6/16/17,85.26999664,85.31999969,84.56999969,84.94000244,4497900,1.357142857,-0.367369346,0,0,-0.589512712,0.14,-0.097207447,0,-0.550438596,0,0,-0.646341463,-0.212398374,0,0.08030303,0,-1,0.832153269,0.422888617,0.042122421,-0.016575815,-0.075040783,0.05263291,-0.112792297,-0.01754386,0,0,-0.095238095,4.948717949
6/17/17,85.15999858,85.20999908,84.5600001,84.94333394,4629333.333,1,-0.175553733,0,0,-0.03125,0.020529959,-0.180823864,0,-0.232209738,0,0,-0.676508344,0.996527778,0,0.012320574,0,0,0,0.103464642,0.041980324,-0.023883409,-0.072249589,0.052799699,-0.112181693,1.984210526,0,0,2.44,3.362393162
6/18/17,85.05000051,85.09999847,84.55000051,84.94666545,4760766.667,-0.311111111,1.136231884,0,0,2.713541667,0.043661972,0.031994048,0,0.453439153,0,0,0.434146341,-0.197048611,0,0.118261099,0,0,0,-0.279069767,0.041838235,-0.031136138,-0.076039387,0.052966515,-0.111570248,2.938755981,0,0,-0.378378378,1.036789298
6/19/17,84.94000244,84.98999786,84.54000092,84.94999695,4892200,4.777777778,0.276950566,0,0,-0.108134921,0.056338028,-0.046944444,-1,-0.541788144,0,0.833548387,-0.400696864,0.020408163,0,0.080044955,0,-1,0,0.081395349,0.041696154,-0.038334617,-0.079825041,0.053133357,-0.11095796,-0.292631579,-1,0,-0.3,2.135135135
6/20/17,85,85.23999786,84.09999847,84.75,3194300,-0.181818182,-0.11342155,0,-1,-0.256313131,-0.021566901,-0.097105263,0,0.796190476,0,0,-0.607460545,0,0,0.045331028,0,-0.232527473,-0.267644558,0.047601744,0.041554081,-0.045479452,-0.083606557,0.053300226,-0.110344828,0.044976077,0,0,2.35,0.814358974
6/21/17,84.75,84.98999786,84.04000092,84.58000183,2559700,-0.292307692,-0.041123188,0,0,-0.258487654,-0.059557344,-0.097105263,0,-0.541190476,0,0,-0.354375897,1.270299145,0,0.023444976,0,-1,0,0.081395349,0.041412016,-0.052571241,-0.087383943,0.053467122,-0.109730849,0.201191658,0,0,1.219512195,0
6/22/17,84.47000122,84.83000183,84.12999725,84.66000366,6220800,4.444444444,-0.211050725,0,-1,-0.248134328,0.276273023,-0.0875,0,0.112857143,0,0,-0.6,-1,0,0.068060928,0,0,0,0.255813953,0.041269958,-0.059610573,-0.091157205,0.053634044,-0.109116022,0.112393888,0,0,-0.580246914,7.122287968
6/23/17,83.88999939,84.62999725,83.75,84.15000153,3759000,0,-0.197294686,0,0,-0.578804348,-0.03108305,-0.117582418,-0.31372549,-0.643613001,0,-1,-0.814060258,-1,0,0.078835227,0,-1,0,0.416475598,0.041127908,-0.066598028,-0.09492635,0.053800992,-0.108500346,0.277192982,0,0,-0.357142857,-0.008547009
6/24/17,84.04666646,84.77333069,83.95333354,84.35000102,4645133.333,-0.145454545,-0.100912507,0,0,-0.202205882,-0.347711268,-0.066994382,0,0.529365079,0,0,-0.522799576,0,0,0.056818182,0,0,0,0.038139535,0.040985866,-0.073534176,-0.089422028,0.053967967,-0.107883817,0.836437247,0,0,1.375,5.543589744
6/25/17,84.20333354,84.91666412,84.15666707,84.55000051,5531266.667,-0.636363636,0.961845608,0,0,1.116898148,-0.223504964,0.042857143,0,-0.622539683,0,-0.187202538,-0.104031857,-0.153645833,0,0.014118457,0,-1,-0.376686268,-0.290334302,0.040843832,-0.08041958,-0.080415755,0.054134969,-0.107266436,0.668321748,0,0,0.224489796,2.222222222
6/26/17,84.36000061,85.05999756,84.36000061,84.75,6417400,-0.288888889,0.09550353,0,0.175510204,0.100852273,-0.395137951,-0.039473684,0,-0.655462185,0,-1,-0.508292683,1.708333333,0,0.012320574,0,0,0.194302721,0.098837209,0.040701806,-0.087254797,-0.071350165,0.054301997,-0.106648199,-0.186526316,0,0,0,2.47008547
6/27/17,84.33000183,84.83000183,83.94000244,83.98999786,3925300,-0.088888889,0.012778557,0,0,0.137228261,0.448560931,-0.097005208,-0.673076923,-0.183187561,0,0,-0.481633852,-0.064265537,0,-0.028581267,0,-0.174025974,-1,-0.019985465,0.040559788,-0.094040372,-0.06222467,0.054469052,-0.106029106,-0.266752246,-1,0,-0.375,-0.423338566
6/28/17,84.22000122,84.58999634,83.93000031,84.19000244,2956300,-0.012048193,-0.281449275,0,-1,-0.364930556,-0.170422535,-0.137092391,-1,-0.101904762,0,0,-0.422043841,-0.404761905,0,-0.041237113,0,-0.158441558,-0.594387755,0.046511628,0.040417777,-0.100776844,-0.053038674,0.054636133,-0.105409154,-0.274748669,0,0,0.829268293,0.134952767
6/29/17,83.91999817,83.91999817,83.08000183,83.23000336,3985800,2.105263158,-0.236280736,0,0,-0.491161616,-0.3409712,-0.0875,-0.362745098,-0.460526316,0,-1,-0.506097561,2.489583333,-1,0.056818182,0,-0.183193277,-1,0.199672965,0.040275774,-0.107464744,-0.043791574,0.054803241,-0.104788341,-0.214035088,0,0,1.095238095,1.309041835
6/30/17,83.45999908,83.87999725,82.98999786,83.23000336,4206900,-0.32748538,-0.315909091,0,0,-0.633281972,-0.453846154,-0.199372057,-1,-1,0,0,-0.423480084,1.374493927,0,0.089409515,0,-1,0,0.299283154,0.040133779,-0.114104596,-0.034482759,0.054970375,-0.104166667,-0.640591966,0,0,-0.445479963,0.731601732
7/1/17,83.49333191,84.0733312,83.11666616,83.58333588,3861100,0.417624521,0.098837209,0,0,0.845574388,0.092307692,-0.010194625,0,-0.008,0,0,-0.065359477,-0.435087719,-1,0.020833333,0,-0.310344828,-1,0.028517999,0.040744252,-0.111754458,-0.03125,0.055324842,-0.104096709,0.044758813,0,-1,-1,0
7/2/17,83.52666473,84.26666514,83.24333445,83.9366684,3515300,1.911877395,0.2375,0,0.418938307,0.1575031,1.184615385,0.046904315,0,-0.152136752,0,-1,-0.222222222,0,0,-0.002287806,0,0,0,-0.228847616,0.041354499,-0.109393457,-0.031790296,0.055679128,-0.104026846,1.296103896,0,0,0,-0.685714286
7/3/17,83.55999756,84.45999908,83.37000275,84.29000092,3169500,3.682539683,1.032258065,0,0,0.344632768,0.813642961,-0.019230769,0.573333333,-0.762333333,0,0,-0.403100775,1.501754386,0,0.042553191,0,0,-0.364130435,0.005896635,0.041964521,-0.107021518,-0.032329989,0.056033235,-0.103957076,-0.127151918,0,0,-0.369369369,5.015037594
7/4/17,84,84.45000076,83.15500259,83.69499969,4269850,-0.214814815,0.135135135,0,0,-0.034760126,0.191608392,-0.124504362,0,-1,0,-1,-0.234270415,-1,0,0.018858801,0,-0.320261438,-1,-0.069170278,0.042574317,-0.104638564,-0.032869081,0.056387161,-0.103887399,0.204250295,0,0,0,1.187755102
7/5/17,84.44000244,84.44000244,82.94000244,83.09999847,5370200,-0.189814815,0.037037037,-1,0.599480969,0.856205577,-0.12008547,-0.150769231,-1,-0.062790698,0,0,0.111111111,-0.154553049,0,0.042553191,0,-0.105022831,0,0.039426523,0.043183889,-0.102244518,-0.033407572,0.056740909,-0.103817816,0.275190327,-1,0,-1,0.535714286
7/6/17,82.58999634,82.97000122,81.44000244,81.54000092,4091400,-0.457671958,0.12875,0,0,0.478487614,0.092307692,-0.106072874,0,0.169811321,0,0,0.050682261,-0.359133127,0,0.101123596,0,1.777777778,-0.37009544,0.275742664,0.043793235,-0.099839303,-0.033945465,0.057094476,-0.103748327,-0.79025974,0,0,0,0.002915452
7/7/17,81.73999786,82.23000336,81.43000031,82,3249800,-0.843137255,-0.153731343,0,0,-0.615660062,-0.29528536,-0.04649197,0,0.634108527,0,-1,-0.444444444,3.655870445,0,0.123640662,0,0,0,0.423149905,0.044402356,-0.097422841,-0.034482759,0.057447865,-0.10367893,0.640926641,0,0,0.081081081,1.571428571
7/8/17,81.88666534,82.24000295,81.35000102,81.75,3554566.667,3.682539683,0.05,0,0,2.650586701,-0.063736264,-0.066551426,2.210884354,-0.049333333,0,0.173469388,-0.222222222,-0.290381125,0,0.158392435,0,0,0.29879741,-0.003136201,0.045011253,-0.094995052,-0.038910506,0.057801074,-0.103609626,0.314162028,0,0,-0.025389025,0.112781955
7/9/17,82.03333282,82.25000254,81.27000173,81.5,3859333.333,1.354497354,0.233333333,0,0,3.033898305,0.092307692,0.053393665,0,1.457657658,0,0,0.277777778,0,0,0.076923077,0,0,0.076086957,-0.317840213,0.045619925,-0.092555857,-0.044395117,0.058154104,-0.103540414,5.132756133,0,0,1.392686804,2.187969925
7/10/17,82.18000031,82.26000214,81.19000244,81.25,4164100,0.851851852,0.002272727,0,0,-0.157627119,-0.109349112,-0.036348267,0,-0.291085271,0,-1,0.353174603,0.629554656,0,0.06572104,0,0.28,1.422360248,0.021505376,0.046228372,-0.090105175,-0.049861496,0.058506956,-0.103471295,0.551421551,0,0,1.14987715,-0.52
7/11/17,81.30999756,81.38999939,80.58000183,81.16000366,3346600,-0.215686275,-0.0235,0,-1,1.533211177,-0.366461538,-0.086247086,2.174603175,-0.170930233,0,0.126530612,0.148594378,0,0,-0.002775208,0,1.613333333,-0.616521739,0.037540087,0.046836595,-0.087642925,-0.055309735,0.058859628,-0.103402268,0.582945357,0,0,-0.070363467,-0.757575758
7/12/17,81.70999908,82.62999725,81.54000092,82.16000366,3189200,-0.211886305,0.108333333,0,0,0.847735482,-0.432567433,-0.152276295,2.100775194,0.643939394,0,-1,0.075555556,-0.596491228,0,0.007801418,0,0.333333333,2.726708075,0.056404452,0.047444594,-0.085169024,-0.060739923,0.059212122,-0.103333333,0.463304138,-1,-1,-0.054054054,-1
7/13/17,82.22000122,82.48999786,82,82.29000092,2556100,2.796296296,0.075925926,0,0,-0.050847458,-0.180769231,-0.076923077,0,0.968253968,0,-1,0.201506591,-0.411095306,0,0.054137116,0,-1,1.7597254,0.314217443,0.048052368,-0.08268339,-0.06615215,0.059564438,-0.10326449,0.03190288,0,0,-0.02027027,-0.5
7/14/17,82.79000092,83.23000336,82.70999908,83.08000183,2577600,-0.733333333,-0.157236842,0,-1,0.227352425,0.426687598,-0.127090301,0,1.536363636,0,0,-0.123188406,-0.379217274,0,0.087881591,0,0.49122807,-1,0.478494624,0.048659918,-0.080185938,-0.071546505,0.059916575,-0.103195739,-0.202741703,0,0,1.297297297,0
7/15/17,82.88666789,83.44666799,82.77999878,83.30333455,2628633.333,0,-0.171052632,0,0,0.238025055,-0.1191067,-0.096774194,0,-0.028666667,0,-1,0.697530864,0.654385965,0,-0.01010101,0,1.666666667,0,0.063452676,0.049267245,-0.077676586,-0.070879121,0.060268533,-0.103127079,0,0,0,2.783783784,-0.267399267
7/16/17,82.98333486,83.66333262,82.84999847,83.52666728,2679666.667,-0.111111111,0.431818182,0,0,3.389830508,0.141958042,0.053393665,0,0.24,0,0,0.722222222,-0.314035088,0,-0.040851064,0,0.126436782,0,-0.238854657,0.049874348,-0.075155247,-0.070723684,0.060620314,-0.103058511,1.097402597,0,0,-0.193163752,-0.338345865
7/17/17,83.08000183,83.87999725,82.91999817,83.75,2730700,1.160493827,-0.115168539,-1,0,0.671043208,-0.439085239,-0.076923077,0,0.32037037,0,0,-0.014336918,-0.169246646,0,-0.045240761,0,0,0.956521739,0.075268817,0.050481227,-0.072621834,-0.070568928,0.060971917,-0.102990033,0.752216038,-1,0,-0.813475447,0.5
7/18/17,83.77999878,83.93000031,83.33999634,83.56999969,3012500,0.234567901,0.09375,0,0,1.118644068,-0.338461538,-0.048374306,0.606425703,0.150314465,0,0.163690476,0.541062802,-0.254120149,0,0.042553191,0,0,0,0.075268817,0.051087882,-0.070076263,-0.070414847,0.061323342,-0.102921647,0.009947499,0,0,-0.22972973,1.51E-16
7/19/17,83.69999695,84.23000336,83.51999664,84.19999695,2949700,1.12962963,0.169318182,0,2.124567474,0.351224105,-0.407784986,-0.125506073,0,-0.605701754,0,-1,-0.103703704,0,0,0.020132693,0,-1,-1,0.115093588,0.051694314,-0.067518443,-0.070261438,0.061674589,-0.102853351,0.582945357,0,0,-1,0
7/20/17,84.25,84.38999939,83.76999664,83.80999756,3140400,0.493624772,-0.209550562,0,0,0.349285477,-0.106293706,-0.158072697,-1,0.201550388,0,0,0.171296296,0.688365651,0,0.008556892,0,-0.666666667,0,0.348973607,0.052300523,-0.064948288,-0.070108696,0.062025659,-0.102785146,0.87960688,-1,0,-0.725675676,2.071428571
7/21/17,83.87000275,83.97000122,83.34999847,83.75,2967100,3.351851852,-0.3875,-1,-1,-0.247066493,-0.348448043,-0.035897436,0,-0.201515152,0,-0.141333333,0.182795699,0.396761134,0,0.06427305,0,0.493333333,-1,0.53609831,0.052906508,-0.062365707,-0.069956616,0.062376551,-0.102717031,0.264880952,0,0,0.076421249,-0.836734694
7/22/17,83.82333628,83.92333476,83.30333201,83.69666545,2864500,1.777777778,0.211538462,0,0,2.411016949,0.58097166,-0.203238866,0,-0.07,0,-1,0.466666667,1.087114338,0,-0.02063185,0,0,0,0.0640681,0.053512271,-0.05977061,-0.073593074,0.062727266,-0.102649007,-0.325396825,0,0,1.896959459,-0.629343629
7/23/17,83.77666982,83.87666829,83.25666555,83.64333089,2761900,-0.233176839,0.659,0,0,2.322033898,0.472240803,-0.011764706,0,1.637719298,0,0,1.777777778,-0.466547725,0,-0.086422461,0,0.103448276,0.076086957,-0.322580645,0.05411781,-0.057162906,-0.076216216,0.063077804,-0.102581072,6.267316017,0,0,0.633906634,0
7/24/17,83.73000336,83.83000183,83.20999908,83.58999634,2659300,0.236306729,0.075609756,-1,0.609625668,1.097457627,-0.08974359,-0.086639676,0,0.368468468,0,0,0.174603175,0.114958449,0,0.054400387,0,-1,-1,0.075268817,0.054723127,-0.054542503,-0.078833693,0.063428165,-0.102513228,-0.05380334,0,0,-0.189189189,-0.238095238
7/25/17,83.65000153,83.77999878,83.12999725,83.69999695,2785000,0.506591337,-0.005263158,0,-1,0.203389831,-0.419279455,-0.105180534,2.18699187,-0.720720721,0,0,0.32,-0.164736842,0,-0.024708305,0,-1,0.291304348,0.057043922,0.055328221,-0.051909308,-0.081445523,0.063778349,-0.102445473,0.355661882,0,0,-0.273648649,-1
7/26/17,83.73000336,84.56999969,83.54000092,84.27999878,2976800,-0.074074074,0.07625,-1,0.562283737,0.413977246,-0.676766091,-0.096774194,2.111111111,-0.434591195,0,0,0.018518519,1.517894737,0,0.030839111,0,-1,-1,0.113671275,0.055933093,-0.049263227,-0.084051724,0.064128356,-0.102377807,-0.107488256,-1,0,0.599099099,0.107142857
7/27/17,83.98000336,84.73000336,83.48000336,84.37999725,2828800,0.076023392,-0.16,0,0.647950089,1.007822686,-0.375824176,-0.04649197,3.943089431,-0.015873016,0,0,-0.278888889,-0.387779794,0,0.031096563,0,1.721088435,-1,0.358234295,0.056537742,-0.046604164,-0.086652314,0.064478187,-0.102310231,0.032677,0,0,-0.493243243,-0.806593407
7/28/17,84.40000153,84.66000366,83.98000336,84.15000153,3024500,0.038251366,-0.375316456,0,0.82266436,-0.199842333,-0.396356275,-0.037643208,2.619047619,-0.634358974,0,0,-0.079147641,0.911357341,0,0.077304965,0,0,0,0.454775459,0.057142168,-0.043932026,-0.089247312,0.064827841,-0.102242744,-0.296066253,0,0,0.148648649,-0.584415584
7/29/17,84.34666697,84.56666819,83.85333506,84.1866684,3005533.333,-0.634920635,0.280487805,0,0,0.186440678,-0.205594406,-0.115789474,0,-0.036486486,0,0,-0.115839243,0,0,-0.001810774,0,0,-1,0.01984259,0.057746373,-0.041246713,-0.088077336,0.065177319,-0.102175346,0.314162028,0,0,0,-0.278195489
7/30/17,84.29333242,84.47333272,83.72666677,84.22333527,2986566.667,0.288244767,0.722,0,-1,0.551499348,0.092307692,-0.056635672,1.722222222,0.033333333,0,0,0.62962963,0.79491833,0,-0.100111982,0,0,0.088846881,-0.348321929,0.058350355,-0.03854813,-0.085929108,0.06552662,-0.102108037,1.428571429,0,0,0,-0.367346939
